datetime,hora,temp_ar,umidade,radiacao,vento_vel,pressao,hora_num,mes
2024-10-07 10:00:00,10:00,20.3,80.0,996.2,3.8,923.5,10,10
2024-10-07 11:00:00,11:00,22.3,70.0,1768.1,5.0,923.8,11,10
2024-10-07 12:00:00,12:00,24.4,62.0,2300.7,4.2,924.1,12,10
2024-10-07 13:00:00,13:00,25.3,58.0,2849.2,2.8,923.9,13,10
2024-10-07 14:00:00,14:00,26.1,54.0,3754.7,2.6,923.5,14,10
2024-10-07 15:00:00,15:00,26.8,51.0,3694.5,2.6,922.5,15,10
2024-10-07 16:00:00,16:00,27.4,45.0,3587.7,2.4,921.6,16,10
2024-10-07 17:00:00,17:00,27.6,45.0,3156.0,2.2,921.3,17,10
2024-10-07 18:00:00,18:00,27.5,47.0,2196.7,1.9,920.9,18,10
2024-10-07 19:00:00,19:00,26.7,51.0,1178.1,1.7,921.1,19,10
2024-10-07 20:00:00,20:00,24.7,57.0,530.8,1.9,921.4,20,10
2024-10-07 21:00:00,21:00,22.3,74.0,11.5,1.8,921.8,21,10
2024-10-07 22:00:00,22:00,20.6,89.0,25.625,1.4,922.3,22,10
2024-10-07 23:00:00,23:00,20.6,86.0,39.75,3.5,923.2,23,10
2024-10-08 00:00:00,00:00,19.8,88.0,53.87499999999999,2.6,923.9,0,10
2024-10-08 01:00:00,01:00,18.7,91.0,68.0,3.8,923.9,1,10
2024-10-08 02:00:00,02:00,18.2,92.0,82.125,3.6,923.3,2,10
2024-10-08 03:00:00,03:00,18.4,94.0,96.24999999999999,3.9,922.9,3,10
2024-10-08 04:00:00,04:00,18.5,94.0,110.37499999999999,4.3,922.5,4,10
2024-10-08 05:00:00,05:00,18.7,91.0,124.49999999999999,2.8,922.5,5,10
2024-10-08 06:00:00,06:00,18.4,92.0,138.625,2.3,922.3,6,10
2024-10-08 07:00:00,07:00,18.2,94.0,152.75,2.5,922.6,7,10
2024-10-08 08:00:00,08:00,18.0,96.0,166.875,2.5,923.2,8,10
2024-10-08 09:00:00,09:00,19.1,94.0,181.0,2.3,923.8,9,10
2024-10-08 10:00:00,10:00,21.0,80.0,1045.5,3.6,924.6,10,10
2024-10-08 11:00:00,11:00,22.4,72.0,1648.9,3.4,925.3,11,10
2024-10-08 12:00:00,12:00,25.0,62.0,2264.9,2.9,925.4,12,10
2024-10-08 13:00:00,13:00,26.1,55.0,3151.0,2.6,924.7,13,10
2024-10-08 14:00:00,14:00,26.4,56.0,3310.0,2.7,924.5,14,10
2024-10-08 15:00:00,15:00,27.8,52.0,3647.1,2.4,923.4,15,10
2024-10-08 16:00:00,16:00,27.3,52.0,3031.2,1.3,922.5,16,10
2024-10-08 17:00:00,17:00,28.1,50.0,2408.3,3.0,921.9,17,10
2024-10-08 18:00:00,18:00,28.9,49.0,2170.4,2.5,921.4,18,10
2024-10-08 19:00:00,19:00,27.9,51.0,1342.7,3.6,921.6,19,10
2024-10-08 20:00:00,20:00,26.0,57.0,495.6,2.7,921.8,20,10
2024-10-08 21:00:00,21:00,24.4,63.0,11.6,3.1,922.1,21,10
2024-10-08 22:00:00,22:00,22.6,74.0,26.85,4.4,922.5,22,10
2024-10-08 23:00:00,23:00,20.7,84.0,42.1,4.7,923.0,23,10
2024-10-09 00:00:00,00:00,19.5,89.0,57.35,3.6,923.6,0,10
2024-10-09 01:00:00,01:00,19.0,91.0,72.6,2.8,923.9,1,10
2024-10-09 02:00:00,02:00,18.5,90.0,87.85,3.1,923.6,2,10
2024-10-09 03:00:00,03:00,18.1,89.0,103.1,2.7,923.4,3,10
2024-10-09 04:00:00,04:00,17.7,92.0,118.35,2.5,922.9,4,10
2024-10-09 05:00:00,05:00,17.7,98.0,133.6,2.4,922.9,5,10
2024-10-09 06:00:00,06:00,18.0,95.0,148.85,3.4,922.8,6,10
2024-10-09 07:00:00,07:00,18.3,93.0,164.1,2.7,923.0,7,10
2024-10-09 08:00:00,08:00,18.2,93.0,179.35,2.9,923.3,8,10
2024-10-09 09:00:00,09:00,18.9,90.0,194.6,4.9,923.4,9,10
2024-10-09 10:00:00,10:00,20.3,83.0,1075.3,4.6,924.1,10,10
2024-10-09 11:00:00,11:00,21.9,77.0,2017.6,5.1,924.6,11,10
2024-10-09 12:00:00,12:00,24.4,64.0,2755.4,4.8,924.3,12,10
2024-10-09 13:00:00,13:00,26.9,55.0,3342.0,3.5,924.2,13,10
2024-10-09 14:00:00,14:00,28.9,47.0,3781.7,2.2,923.5,14,10
2024-10-09 15:00:00,15:00,30.1,42.0,3860.5,1.9,922.3,15,10
2024-10-09 16:00:00,16:00,30.9,38.0,3625.7,2.4,921.3,16,10
2024-10-09 17:00:00,17:00,31.0,37.0,3083.0,2.6,920.7,17,10
2024-10-09 18:00:00,18:00,31.6,36.0,2191.1,1.1,920.3,18,10
2024-10-09 19:00:00,19:00,29.6,52.0,1362.3,2.4,920.4,19,10
2024-10-09 20:00:00,20:00,27.3,58.0,496.1,4.0,920.7,20,10
2024-10-09 21:00:00,21:00,25.3,66.0,12.2,3.5,921.1,21,10
2024-10-09 22:00:00,22:00,23.7,77.0,27.45,4.5,921.8,22,10
2024-10-09 23:00:00,23:00,21.8,87.0,42.7,3.3,922.3,23,10
2024-10-10 00:00:00,00:00,20.7,93.0,57.95,4.4,922.7,0,10
2024-10-10 01:00:00,01:00,20.4,97.0,73.2,3.4,923.0,1,10
2024-10-10 02:00:00,02:00,20.1,97.0,88.45,3.7,922.3,2,10
2024-10-10 03:00:00,03:00,19.9,97.0,103.7,3.3,921.9,3,10
2024-10-10 04:00:00,04:00,19.1,97.0,118.95,2.9,921.6,4,10
2024-10-10 05:00:00,05:00,18.6,98.0,134.2,3.5,921.4,5,10
2024-10-10 06:00:00,06:00,18.1,97.0,149.45,4.4,921.5,6,10
2024-10-10 07:00:00,07:00,18.5,98.0,164.7,3.0,922.0,7,10
2024-10-10 08:00:00,08:00,18.4,95.0,179.95,3.9,922.2,8,10
2024-10-10 09:00:00,09:00,19.2,88.0,195.2,5.9,922.7,9,10
2024-10-10 10:00:00,10:00,21.0,79.0,1075.0,6.7,922.7,10,10
2024-10-10 11:00:00,11:00,23.3,67.0,2000.8,6.1,923.0,11,10
2024-10-10 12:00:00,12:00,26.2,57.0,2738.3,3.9,923.4,12,10
2024-10-10 13:00:00,13:00,27.6,50.0,3311.4,4.0,923.0,13,10
2024-10-10 14:00:00,14:00,29.4,44.0,3770.2,3.4,922.3,14,10
2024-10-10 15:00:00,15:00,30.4,41.0,3860.8,2.5,921.6,15,10
2024-10-10 16:00:00,16:00,30.9,43.0,3588.0,3.0,920.9,16,10
2024-10-10 17:00:00,17:00,29.7,46.0,3035.0,3.6,920.4,17,10
2024-10-10 18:00:00,18:00,29.7,51.0,2187.3,2.9,920.0,18,10
2024-10-10 19:00:00,19:00,28.2,52.0,1277.2,3.2,920.2,19,10
2024-10-10 20:00:00,20:00,26.1,62.0,481.4,3.3,920.8,20,10
2024-10-10 21:00:00,21:00,23.6,78.0,14.3,3.0,921.5,21,10
2024-10-10 22:00:00,22:00,22.5,86.0,30.266666666666666,3.2,922.2,22,10
2024-10-10 23:00:00,23:00,21.6,89.0,46.233333333333334,2.6,923.1,23,10
2024-10-11 00:00:00,00:00,21.2,88.0,62.2,3.6,923.7,0,10
2024-10-11 01:00:00,01:00,20.4,87.0,78.16666666666667,3.0,924.2,1,10
2024-10-11 02:00:00,02:00,20.0,85.0,94.13333333333334,4.5,924.0,2,10
2024-10-11 03:00:00,03:00,19.8,78.0,110.10000000000001,4.5,923.7,3,10
2024-10-11 04:00:00,04:00,19.5,84.0,126.06666666666666,3.9,923.0,4,10
2024-10-11 05:00:00,05:00,18.5,90.0,142.03333333333333,3.6,922.6,5,10
2024-10-11 06:00:00,06:00,18.2,95.0,158.00000000000003,3.1,922.7,6,10
2024-10-11 07:00:00,07:00,18.2,98.0,173.9666666666667,3.5,923.1,7,10
2024-10-11 08:00:00,08:00,18.5,98.0,189.93333333333337,4.0,923.5,8,10
2024-10-11 09:00:00,09:00,19.2,88.0,205.9,4.2,924.0,9,10
2024-10-11 10:00:00,10:00,20.2,82.0,1028.5,5.3,924.6,10,10
2024-10-11 11:00:00,11:00,22.2,72.0,1366.1,5.8,924.8,11,10
2024-10-11 12:00:00,12:00,24.0,67.0,1992.0,4.5,924.9,12,10
2024-10-11 13:00:00,13:00,25.8,58.0,3082.8,4.5,924.6,13,10
2024-10-11 14:00:00,14:00,27.0,55.0,3898.8,2.9,924.0,14,10
2024-10-11 15:00:00,15:00,28.1,48.0,3893.3,3.4,922.9,15,10
2024-10-11 16:00:00,16:00,28.1,48.0,3544.8,3.2,922.0,16,10
2024-10-11 17:00:00,17:00,28.4,48.0,3029.1,3.8,921.4,17,10
2024-10-11 18:00:00,18:00,27.9,48.0,2201.5,3.4,921.2,18,10
2024-10-11 19:00:00,19:00,26.7,53.0,1315.2,3.9,921.4,19,10
2024-10-11 20:00:00,20:00,24.8,61.0,514.5,3.8,921.8,20,10
2024-10-11 21:00:00,21:00,22.4,74.0,16.4,2.9,922.7,21,10
2024-10-11 22:00:00,22:00,20.7,85.0,23.5,3.6,923.5,22,10
2024-10-11 23:00:00,23:00,21.1,85.0,30.599999999999998,4.5,924.3,23,10
2024-10-12 00:00:00,00:00,19.4,90.0,37.699999999999996,4.1,925.1,0,10
2024-10-12 01:00:00,01:00,18.8,95.0,44.8,3.8,925.1,1,10
2024-10-12 02:00:00,02:00,18.5,97.0,51.89999999999999,4.3,924.7,2,10
2024-10-12 03:00:00,03:00,18.1,98.0,58.99999999999999,4.9,923.9,3,10
2024-10-12 04:00:00,04:00,18.3,96.0,66.1,4.2,923.5,4,10
2024-10-12 05:00:00,05:00,17.7,98.0,73.19999999999999,3.6,923.2,5,10
2024-10-12 06:00:00,06:00,18.1,97.0,80.29999999999998,3.7,923.4,6,10
2024-10-12 07:00:00,07:00,18.2,96.0,87.39999999999998,3.4,923.9,7,10
2024-10-12 08:00:00,08:00,18.3,94.0,94.5,3.6,924.3,8,10
2024-10-12 09:00:00,09:00,18.3,96.0,101.6,3.5,925.4,9,10
2024-10-12 10:00:00,10:00,20.3,79.0,738.0,5.1,926.1,10,10
2024-10-12 11:00:00,11:00,22.5,67.0,1419.1,4.7,926.8,11,10
2024-10-12 12:00:00,12:00,24.0,59.0,2425.7,5.6,927.0,12,10
2024-10-12 13:00:00,13:00,25.0,55.0,2377.4,4.6,926.7,13,10
2024-10-12 14:00:00,14:00,27.0,50.0,2832.7,4.5,926.1,14,10
2024-10-12 15:00:00,15:00,27.8,47.0,3169.9,4.3,925.0,15,10
2024-10-12 16:00:00,16:00,28.5,44.0,3412.1,5.2,924.2,16,10
2024-10-12 17:00:00,17:00,28.6,41.0,3014.7,3.5,923.7,17,10
2024-10-12 18:00:00,18:00,28.7,42.0,2157.3,3.7,923.4,18,10
2024-10-12 19:00:00,19:00,27.9,44.0,1249.2,4.0,923.4,19,10
2024-10-12 20:00:00,20:00,25.7,53.0,447.1,3.7,923.8,20,10
2024-10-12 21:00:00,21:00,23.7,60.0,12.6,3.3,924.4,21,10
2024-10-12 22:00:00,22:00,22.2,69.0,23.333333333333336,3.8,925.3,22,10
2024-10-12 23:00:00,23:00,20.4,84.0,34.06666666666667,4.2,926.5,23,10
2024-10-13 00:00:00,00:00,19.3,87.0,44.800000000000004,4.4,927.2,0,10
2024-10-13 01:00:00,01:00,19.5,90.0,55.53333333333334,5.1,927.2,1,10
2024-10-13 02:00:00,02:00,19.5,90.0,66.26666666666667,3.8,926.7,2,10
2024-10-13 03:00:00,03:00,19.6,91.0,77.0,3.7,926.3,3,10
2024-10-13 04:00:00,04:00,19.3,93.0,87.73333333333333,4.9,925.5,4,10
2024-10-13 05:00:00,05:00,18.7,96.0,98.46666666666667,3.5,925.2,5,10
2024-10-13 06:00:00,06:00,18.7,100.0,109.2,3.2,925.1,6,10
2024-10-13 07:00:00,07:00,18.8,100.0,119.93333333333334,3.2,925.3,7,10
2024-10-13 08:00:00,08:00,19.2,99.0,130.66666666666669,4.1,925.8,8,10
2024-10-13 09:00:00,09:00,19.4,97.0,141.4,4.6,926.5,9,10
2024-10-13 10:00:00,10:00,21.2,82.0,721.3,4.1,927.0,10,10
2024-10-13 11:00:00,11:00,23.5,67.0,1809.8,4.8,927.7,11,10
2024-10-13 12:00:00,12:00,25.9,57.0,2545.9,5.2,928.0,12,10
2024-10-13 13:00:00,13:00,26.9,53.0,3273.6,4.3,927.7,13,10
2024-10-13 14:00:00,14:00,28.6,47.0,3265.1,4.0,927.2,14,10
2024-10-13 15:00:00,15:00,28.1,45.0,3858.5,3.7,926.3,15,10
2024-10-13 16:00:00,16:00,28.5,41.0,3291.8,4.0,925.3,16,10
2024-10-13 17:00:00,17:00,28.5,46.0,2516.0,4.5,924.8,17,10
2024-10-13 18:00:00,18:00,28.5,46.0,2090.6,4.1,924.5,18,10
2024-10-13 19:00:00,19:00,27.5,46.0,1196.4,3.7,924.6,19,10
2024-10-13 20:00:00,20:00,25.5,58.0,429.5,3.5,925.0,20,10
2024-10-13 21:00:00,21:00,23.5,69.0,12.3,3.9,925.6,21,10
2024-10-13 22:00:00,22:00,21.8,80.0,21.358333333333334,3.0,926.2,22,10
2024-10-13 23:00:00,23:00,21.0,87.0,30.416666666666668,2.3,927.0,23,10
2024-10-14 00:00:00,00:00,20.6,87.0,39.475,2.6,927.8,0,10
2024-10-14 01:00:00,01:00,20.4,87.0,48.53333333333333,3.6,927.8,1,10
2024-10-14 02:00:00,02:00,19.7,89.0,57.59166666666667,4.2,927.1,2,10
2024-10-14 03:00:00,03:00,19.5,92.0,66.65,2.9,926.4,3,10
2024-10-14 04:00:00,04:00,19.0,94.0,75.70833333333334,3.5,926.0,4,10
2024-10-14 05:00:00,05:00,19.0,95.0,84.76666666666667,2.4,925.7,5,10
2024-10-14 06:00:00,06:00,19.0,95.0,93.825,3.2,925.5,6,10
2024-10-14 07:00:00,07:00,18.5,96.0,102.88333333333334,3.2,925.7,7,10
2024-10-14 08:00:00,08:00,18.4,98.0,111.94166666666666,3.9,925.8,8,10
2024-10-14 09:00:00,09:00,18.8,97.0,121.0,4.0,926.5,9,10
2024-10-14 10:00:00,10:00,20.7,84.0,661.3,3.7,926.9,10,10
2024-10-14 11:00:00,11:00,22.0,73.0,1434.2,3.1,927.4,11,10
2024-10-14 12:00:00,12:00,23.0,68.0,1935.0,3.5,927.4,12,10
2024-10-14 13:00:00,13:00,22.7,71.0,1250.7,2.8,927.4,13,10
2024-10-14 14:00:00,14:00,23.8,71.0,1241.3,4.1,927.0,14,10
2024-10-14 15:00:00,15:00,23.9,67.0,2022.1,2.7,925.8,15,10
2024-10-14 16:00:00,16:00,24.7,61.0,1624.1,2.5,924.9,16,10
2024-10-14 17:00:00,17:00,25.7,56.0,2031.3,2.6,923.9,17,10
2024-10-14 18:00:00,18:00,25.9,61.0,1794.2,2.1,923.5,18,10
2024-10-14 19:00:00,19:00,21.9,79.0,580.2,3.1,924.0,19,10
2024-10-14 20:00:00,20:00,21.7,78.0,198.1,1.9,924.1,20,10
2024-10-14 21:00:00,21:00,20.7,87.0,14.8,1.5,924.9,21,10
2024-10-14 22:00:00,22:00,20.0,95.0,31.383333333333333,1.7,925.6,22,10
2024-10-14 23:00:00,23:00,19.3,95.0,47.96666666666667,1.8,926.1,23,10
2024-10-15 00:00:00,00:00,19.6,93.0,64.55,3.6,926.3,0,10
2024-10-15 01:00:00,01:00,19.6,89.0,81.13333333333333,2.5,926.4,1,10
2024-10-15 02:00:00,02:00,18.7,92.0,97.71666666666667,0.4,925.9,2,10
2024-10-15 03:00:00,03:00,18.7,92.0,114.3,1.8,924.9,3,10
2024-10-15 04:00:00,04:00,18.4,90.0,130.88333333333333,1.5,924.3,4,10
2024-10-15 05:00:00,05:00,18.3,91.0,147.46666666666667,1.9,923.7,5,10
2024-10-15 06:00:00,06:00,18.0,95.0,164.05,2.3,923.6,6,10
2024-10-15 07:00:00,07:00,17.7,98.0,180.63333333333335,1.6,923.9,7,10
2024-10-15 08:00:00,08:00,17.5,96.0,197.21666666666667,1.8,924.0,8,10
2024-10-15 09:00:00,09:00,19.7,83.0,213.8,2.3,924.4,9,10
2024-10-15 10:00:00,10:00,21.4,77.0,1078.1,3.3,925.1,10,10
2024-10-15 11:00:00,11:00,23.0,71.0,1974.8,4.7,925.5,11,10
2024-10-15 12:00:00,12:00,23.5,66.0,2231.1,3.3,925.5,12,10
2024-10-15 13:00:00,13:00,25.1,60.0,2413.3,2.8,924.8,13,10
2024-10-15 14:00:00,14:00,26.2,54.0,3203.5,3.5,924.0,14,10
2024-10-15 15:00:00,15:00,26.9,53.0,3280.6,3.5,923.0,15,10
2024-10-15 16:00:00,16:00,28.1,50.0,2436.0,2.5,922.1,16,10
2024-10-15 17:00:00,17:00,27.5,49.0,2444.0,3.8,921.4,17,10
2024-10-15 18:00:00,18:00,27.2,48.0,1764.6,2.9,921.3,18,10
2024-10-15 19:00:00,19:00,26.2,55.0,1180.7,2.9,921.3,19,10
2024-10-15 20:00:00,20:00,24.0,65.0,459.5,2.4,921.7,20,10
2024-10-15 21:00:00,21:00,22.2,75.0,13.2,1.8,922.5,21,10
2024-10-15 22:00:00,22:00,21.3,83.0,20.78333333333333,1.6,923.4,22,10
2024-10-15 23:00:00,23:00,20.6,87.0,28.366666666666667,2.6,924.3,23,10
2024-10-16 00:00:00,00:00,20.1,87.0,35.949999999999996,3.1,924.8,0,10
2024-10-16 01:00:00,01:00,19.5,88.0,43.53333333333333,2.9,925.0,1,10
2024-10-16 02:00:00,02:00,19.2,91.0,51.11666666666666,3.1,924.4,2,10
2024-10-16 03:00:00,03:00,19.2,93.0,58.69999999999999,2.8,923.5,3,10
2024-10-16 04:00:00,04:00,18.9,95.0,66.28333333333333,3.2,922.7,4,10
2024-10-16 05:00:00,05:00,18.8,96.0,73.86666666666666,3.8,922.0,5,10
2024-10-16 06:00:00,06:00,18.7,98.0,81.45,3.5,921.6,6,10
2024-10-16 07:00:00,07:00,18.7,99.0,89.03333333333333,2.9,922.0,7,10
2024-10-16 08:00:00,08:00,18.9,97.0,96.61666666666666,2.5,922.5,8,10
2024-10-16 09:00:00,09:00,19.5,95.0,104.2,2.5,922.8,9,10
2024-10-16 10:00:00,10:00,20.1,92.0,344.0,3.3,923.5,10,10
2024-10-16 11:00:00,11:00,20.9,87.0,682.7,2.7,924.0,11,10
2024-10-16 12:00:00,12:00,22.7,80.0,1212.3,3.9,924.3,12,10
2024-10-16 13:00:00,13:00,22.8,79.0,1361.9,3.9,924.2,13,10
2024-10-16 14:00:00,14:00,25.0,67.0,2461.3,4.6,923.7,14,10
2024-10-16 15:00:00,15:00,26.0,62.0,2218.4,3.4,922.5,15,10
2024-10-16 16:00:00,16:00,26.8,55.0,2037.6,2.8,921.6,16,10
2024-10-16 17:00:00,17:00,27.5,52.0,2799.9,2.2,920.9,17,10
2024-10-16 18:00:00,18:00,27.5,51.0,1726.7,3.1,920.6,18,10
2024-10-16 19:00:00,19:00,25.8,65.0,1407.8,2.9,920.9,19,10
2024-10-16 20:00:00,20:00,23.8,77.0,493.3,3.3,921.3,20,10
2024-10-16 21:00:00,21:00,22.1,84.0,10.9,2.5,921.8,21,10
2024-10-16 22:00:00,22:00,21.6,86.0,22.058333333333334,4.3,922.4,22,10
2024-10-16 23:00:00,23:00,20.9,89.0,33.21666666666667,3.6,923.1,23,10
2024-10-17 00:00:00,00:00,20.6,89.0,44.375,4.6,923.7,0,10
2024-10-17 01:00:00,01:00,20.0,90.0,55.53333333333333,4.2,924.1,1,10
2024-10-17 02:00:00,02:00,19.3,91.0,66.69166666666668,3.6,923.7,2,10
2024-10-17 03:00:00,03:00,19.4,93.0,77.85000000000001,4.5,922.9,3,10
2024-10-17 04:00:00,04:00,19.3,93.0,89.00833333333334,3.8,922.6,4,10
2024-10-17 05:00:00,05:00,19.3,93.0,100.16666666666667,3.1,922.4,5,10
2024-10-17 06:00:00,06:00,19.3,94.0,111.32500000000002,2.9,922.2,6,10
2024-10-17 07:00:00,07:00,19.2,94.0,122.48333333333335,3.2,922.5,7,10
2024-10-17 08:00:00,08:00,19.2,95.0,133.64166666666668,4.0,922.6,8,10
2024-10-17 09:00:00,09:00,19.3,92.0,144.8,3.9,923.2,9,10
2024-10-17 10:00:00,10:00,21.7,78.0,960.6,4.8,923.6,10,10
2024-10-17 11:00:00,11:00,23.5,67.0,1835.8,3.8,924.1,11,10
2024-10-17 12:00:00,12:00,25.3,62.0,2247.5,4.2,924.3,12,10
2024-10-17 13:00:00,13:00,25.7,58.0,3079.3,2.9,923.9,13,10
2024-10-17 14:00:00,14:00,25.9,57.0,2065.1,3.0,923.5,14,10
2024-10-17 15:00:00,15:00,27.4,56.0,2064.6,2.1,922.5,15,10
2024-10-17 16:00:00,16:00,26.7,58.0,1565.8,1.6,921.6,16,10
2024-10-17 17:00:00,17:00,26.9,58.0,1392.9,2.2,921.0,17,10
2024-10-17 18:00:00,18:00,26.6,61.0,901.2,2.6,920.8,18,10
2024-10-17 19:00:00,19:00,25.9,65.0,732.9,1.9,920.6,19,10
2024-10-17 20:00:00,20:00,24.5,70.0,332.0,2.0,921.3,20,10
2024-10-17 21:00:00,21:00,23.3,76.0,6.2,3.3,921.8,21,10
2024-10-17 22:00:00,22:00,21.8,84.0,5.7,3.3,922.6,22,10
2024-10-17 23:00:00,23:00,21.0,87.0,5.2,4.1,923.3,23,10
2024-10-18 00:00:00,00:00,20.1,91.0,4.7,4.0,924.2,0,10
2024-10-18 01:00:00,01:00,20.1,92.0,4.2,3.6,924.4,1,10
2024-10-18 02:00:00,02:00,19.8,93.0,3.7,4.3,923.5,2,10
2024-10-18 03:00:00,03:00,19.7,94.0,3.2,3.3,922.8,3,10
2024-10-18 04:00:00,04:00,19.6,95.0,2.7,3.4,922.2,4,10
2024-10-18 05:00:00,05:00,19.2,94.0,2.2,2.7,921.5,5,10
2024-10-18 06:00:00,06:00,19.4,93.0,1.7000000000000002,2.1,921.5,6,10
2024-10-18 07:00:00,07:00,19.4,93.0,1.2000000000000002,3.1,921.6,7,10
2024-10-18 08:00:00,08:00,19.4,95.0,0.7,3.2,922.0,8,10
2024-10-18 09:00:00,09:00,19.8,93.0,119.9,3.6,922.7,9,10
2024-10-18 10:00:00,10:00,20.4,89.0,408.2,3.7,923.3,10,10
2024-10-18 11:00:00,11:00,21.0,86.0,777.4,2.8,924.1,11,10
2024-10-18 12:00:00,12:00,22.4,80.0,982.6,3.0,924.1,12,10
2024-10-18 13:00:00,13:00,24.0,73.0,1790.0,3.2,924.0,13,10
2024-10-18 14:00:00,14:00,23.4,76.0,1360.9,4.0,923.4,14,10
2024-10-18 15:00:00,15:00,24.1,73.0,762.7,1.9,922.6,15,10
2024-10-18 16:00:00,16:00,25.8,66.0,1569.0,1.1,921.7,16,10
2024-10-18 17:00:00,17:00,25.7,66.0,849.0,1.7,921.1,17,10
2024-10-18 18:00:00,18:00,24.7,70.0,563.7,2.7,920.8,18,10
2024-10-18 19:00:00,19:00,23.9,75.0,455.5,2.5,920.7,19,10
2024-10-18 20:00:00,20:00,23.1,80.0,199.5,2.1,921.0,20,10
2024-10-18 21:00:00,21:00,22.7,80.0,4.2,0.9,921.5,21,10
2024-10-18 22:00:00,22:00,21.6,83.0,15.925,3.1,921.9,22,10
2024-10-18 23:00:00,23:00,20.6,89.0,27.650000000000002,3.4,922.5,23,10
2024-10-19 00:00:00,00:00,20.4,92.0,39.37500000000001,4.5,922.8,0,10
2024-10-19 01:00:00,01:00,20.2,93.0,51.10000000000001,3.8,923.1,1,10
2024-10-19 02:00:00,02:00,19.4,96.0,62.82500000000001,3.9,922.7,2,10
2024-10-19 03:00:00,03:00,19.6,97.0,74.55000000000001,3.5,922.0,3,10
2024-10-19 04:00:00,04:00,19.6,97.0,86.275,2.8,921.4,4,10
2024-10-19 05:00:00,05:00,19.6,96.0,98.00000000000001,3.1,921.3,5,10
2024-10-19 06:00:00,06:00,19.3,97.0,109.72500000000001,3.7,921.2,6,10
2024-10-19 07:00:00,07:00,19.1,97.0,121.45000000000002,3.4,921.2,7,10
2024-10-19 08:00:00,08:00,19.3,97.0,133.175,4.4,921.5,8,10
2024-10-19 09:00:00,09:00,19.4,96.0,144.9,3.8,921.7,9,10
2024-10-19 10:00:00,10:00,20.4,89.0,471.5,5.0,922.4,10,10
2024-10-19 11:00:00,11:00,21.9,77.0,1473.5,3.5,923.0,11,10
2024-10-19 12:00:00,12:00,24.7,65.0,2164.0,3.4,923.0,12,10
2024-10-19 13:00:00,13:00,24.6,66.0,2697.7,3.2,922.7,13,10
2024-10-19 14:00:00,14:00,25.6,62.0,2028.5,3.4,922.0,14,10
2024-10-19 15:00:00,15:00,27.6,55.0,2075.4,2.3,920.9,15,10
2024-10-19 16:00:00,16:00,27.2,57.0,2002.4,1.8,920.1,16,10
2024-10-19 17:00:00,17:00,27.0,57.0,2271.0,3.3,919.6,17,10
2024-10-19 18:00:00,18:00,27.5,59.0,2046.9,3.4,919.2,18,10
2024-10-19 19:00:00,19:00,25.7,65.0,1339.9,4.3,919.0,19,10
2024-10-19 20:00:00,20:00,24.2,71.0,408.7,3.5,919.3,20,10
2024-10-19 21:00:00,21:00,22.2,80.0,17.5,5.3,919.8,21,10
2024-10-19 22:00:00,22:00,21.2,84.0,27.516666666666666,4.8,920.5,22,10
2024-10-19 23:00:00,23:00,20.5,86.0,37.53333333333333,4.3,921.1,23,10
2024-10-20 00:00:00,00:00,19.6,88.0,47.55,4.3,921.7,0,10
2024-10-20 01:00:00,01:00,18.8,89.0,57.56666666666666,5.5,921.7,1,10
2024-10-20 02:00:00,02:00,18.6,92.0,67.58333333333333,4.8,921.1,2,10
2024-10-20 03:00:00,03:00,18.5,92.0,77.6,4.8,920.7,3,10
2024-10-20 04:00:00,04:00,18.1,95.0,87.61666666666666,4.2,920.2,4,10
2024-10-20 05:00:00,05:00,18.5,96.0,97.63333333333333,3.7,920.1,5,10
2024-10-20 06:00:00,06:00,18.2,96.0,107.64999999999999,4.1,920.2,6,10
2024-10-20 07:00:00,07:00,17.8,99.0,117.66666666666666,3.3,920.3,7,10
2024-10-20 08:00:00,08:00,17.6,100.0,127.68333333333332,4.3,920.8,8,10
2024-10-20 09:00:00,09:00,18.0,100.0,137.7,4.4,921.6,9,10
2024-10-20 10:00:00,10:00,19.8,90.0,667.5,5.2,922.5,10,10
2024-10-20 11:00:00,11:00,22.4,71.0,1638.7,5.7,923.1,11,10
2024-10-20 12:00:00,12:00,25.1,61.0,2596.1,6.9,922.7,12,10
2024-10-20 13:00:00,13:00,26.1,56.0,3482.4,5.5,922.4,13,10
2024-10-20 14:00:00,14:00,27.6,49.0,3842.9,5.7,921.8,14,10
2024-10-20 15:00:00,15:00,28.0,47.0,3901.5,5.8,921.1,15,10
2024-10-20 16:00:00,16:00,29.3,42.0,3597.6,5.5,920.2,16,10
2024-10-20 17:00:00,17:00,29.2,42.0,3035.8,4.4,919.6,17,10
2024-10-20 18:00:00,18:00,28.4,44.0,2188.7,4.1,919.3,18,10
2024-10-20 19:00:00,19:00,27.5,46.0,1286.6,4.4,919.5,19,10
2024-10-20 20:00:00,20:00,25.7,52.0,510.0,4.2,919.9,20,10
2024-10-20 21:00:00,21:00,23.5,62.0,16.7,3.3,920.7,21,10
2024-10-20 22:00:00,22:00,21.7,74.0,23.516666666666666,4.7,921.3,22,10
2024-10-20 23:00:00,23:00,20.4,84.0,30.333333333333336,4.9,921.9,23,10
2024-10-21 00:00:00,00:00,20.3,87.0,37.150000000000006,5.3,922.6,0,10
2024-10-21 01:00:00,01:00,18.9,90.0,43.96666666666667,5.1,922.7,1,10
